visa_type,occupation_category,wage_scaled,worksite_state,processing_center,month,day_of_week,processing_days
1,436,-0.2156570810072702,20,1,10,3,7
1,119,0.41553236059862086,51,3,8,1,8
1,70,-1.1208899627596836,5,3,8,0,11
1,436,0.7777760490220137,10,2,2,0,4
1,118,0.8375455733585898,5,3,4,3,6
1,436,-0.15872720779830482,29,2,4,1,6
1,108,0.8289924073115698,25,0,11,1,7
1,94,0.2917167289019587,52,2,3,1,6
1,305,0.5279209624564642,23,2,2,0,4
1,252,-0.4697203252679536,31,0,12,4,7
1,119,0.42052740957008056,33,1,2,1,6
1,119,-0.335914595628372,46,0,10,2,7
1,345,-0.5472804349823314,4,3,8,4,6
1,436,-0.3046100078962787,29,2,4,1,6
1,108,-0.4277413863091792,15,2,3,2,6
1,436,-0.5636340884642337,36,1,3,0,4
1,3,-2.481982988079975,20,1,3,4,6
1,119,-0.3487443446989021,9,2,3,0,4
1,436,-0.12814108601416113,46,0,12,2,7
1,162,-0.9173246108406065,30,0,9,1,6
1,104,0.061876050886436135,33,1,2,0,12
1,440,0.19424484863011832,3,3,3,5,166
1,168,1.4381488931803372,4,3,11,1,6
1,108,-0.06693462978168571,46,0,11,4,6
1,104,0.6823911412656463,15,2,8,3,6
1,247,-0.4056742179078675,40,1,8,2,6
1,250,0.24973778994318435,4,3,1,3,6
1,449,-0.7607674595159516,24,0,2,2,6
1,119,0.3016726141806901,46,0,10,1,7
1,492,-0.31316317394329873,15,2,8,0,4
1,108,-0.5451592498026704,33,1,1,4,7
1,172,1.2367731517692973,46,0,9,1,6
1,104,0.34296729985570285,6,1,3,1,6
1,289,-0.4206251521580585,19,2,3,0,4
1,436,-0.042746276200713036,40,1,3,3,6
1,119,-0.7664467617711729,45,2,12,2,7
1,119,-0.31672129101885904,48,1,2,0,4
1,108,-0.08684640033914838,10,2,2,1,6
1,119,1.4587791296857495,4,3,12,4,6
1,492,-0.6042103081912967,51,3,3,1,6
1,284,0.39774177522081916,36,1,4,0,4
1,333,0.5379452730635718,4,3,9,1,6
1,436,-0.4811131424425843,10,2,1,0,4
1,108,-0.16228532487386516,4,3,5,1,6
1,119,0.717288058737488,4,3,7,1,6
1,50,-0.8583419777803563,39,3,9,4,21
1,436,-0.6113265423424175,23,2,3,0,4
1,119,-0.335914595628372,46,0,4,1,171
1,119,-0.26547072006511496,33,1,3,2,6
1,108,0.017741714083812712,4,3,12,4,7
1,436,-0.6981582840517648,15,2,2,4,6
1,140,1.8302602374399242,4,3,2,4,7
1,436,-0.12814108601416113,46,0,3,3,6
1,292,0.24334002174001337,36,1,7,1,6
1,119,-0.6341121766916789,10,2,9,3,6
1,108,0.05831793381087579,33,1,9,4,6
1,436,2.1896300620715183,4,3,3,0,4
1,119,-0.335914595628372,46,0,3,3,6
1,172,1.2659223416575416,46,0,2,3,6
1,436,0.6909443073126662,36,1,8,3,6
1,440,0.20916157021612128,37,2,6,3,4
1,108,-0.5700660693315928,33,1,3,2,6
1,119,1.1072440051532257,33,1,2,0,4
1,118,-0.5188154983778486,15,2,2,0,4
1,118,0.1152478070198412,39,3,2,0,4
1,333,-2.481915931258167,46,0,3,1,6
1,108,-0.5878566547093944,10,2,11,1,7
1,3,-0.5750269056388644,36,1,1,4,7
1,271,2.191751247251179,4,3,2,1,6
1,140,0.9201007320444272,3,3,10,0,4
1,436,-2.481346290399435,23,2,2,2,6
1,232,-0.7287444058359086,40,1,2,2,6
1,104,-0.35586057885002276,23,2,6,4,6
1,436,-0.19075026147834787,25,0,2,4,223
1,436,0.5301105729645014,20,1,6,0,5
1,119,2.1348213740422137,4,3,1,3,6
1,119,-0.5145389153543386,4,3,3,2,6
1,436,0.43886539757489157,37,2,10,4,7
1,168,-0.05058097629978339,21,1,3,2,6
1,119,-0.17579932722815683,10,2,2,4,7
1,118,0.03412958022990311,3,3,6,0,5
1,118,0.3799511898430175,51,3,2,0,4
1,119,-0.26547072006511496,33,1,4,0,4
1,94,1.3050616294887054,36,1,2,3,6
1,92,-0.8475992012252991,40,1,3,1,6
1,108,0.7308020610917797,4,3,5,2,6
1,108,-0.2597914178098936,15,2,8,2,7
1,462,-2.481883087100546,4,3,6,4,6
1,119,-0.26547072006511496,36,1,10,0,4
1,119,-0.8966943743351942,9,2,4,4,6
1,94,2.856400674433013,51,3,7,2,6
1,235,-0.04240414955883223,52,2,8,3,6
1,369,0.26964956050064703,36,1,3,0,4
1,108,-0.5572363202610626,24,0,3,2,6
1,108,-0.16016413969420418,46,0,3,0,4
1,284,-0.8582735524519801,40,1,3,1,6
1,436,-2.4816117806735347,23,2,3,1,6
1,119,-0.12386450299065112,6,1,3,4,6
1,436,-0.024955690822911342,15,2,3,2,6
1,436,0.5215916195816694,40,1,5,2,6
1,108,-0.16016413969420418,46,0,1,1,6
1,436,-0.14521320544401314,39,3,3,0,4
1,3,-0.8575550865040305,25,0,2,3,6
1,119,-0.12386450299065112,6,1,2,0,4
1,108,0.3408119020118538,48,1,1,0,4
1,294,2.5418836525519914,4,3,3,1,6
1,119,-0.26547072006511496,33,1,3,1,6
1,104,1.5467398893133038,4,3,8,2,6
1,119,1.3328423128094264,4,3,7,2,6
1,436,-0.024955690822911342,15,2,1,0,4
1,119,-0.5871381887614447,1,2,5,2,6
1,436,1.4068443054482438,10,2,10,3,237
1,168,-0.13666003939699312,16,2,8,1,6
1,436,0.3394091827801425,36,1,8,3,6
1,389,-0.9258777768876265,48,1,2,3,6
1,108,-0.08684640033914838,10,2,12,3,6
1,119,1.596827229684653,4,3,8,0,4
1,119,-0.3537051810061737,40,1,2,4,6
1,119,-0.2163755469552199,36,1,3,2,6
1,111,-0.9556427947312562,47,3,10,4,6
1,436,0.5849192609938058,51,3,2,3,7
1,119,0.8396667585382508,9,2,10,2,6
1,363,-2.4817530789766313,46,0,3,2,6
1,465,0.7350786441152897,6,1,1,3,7
1,119,0.534660857301516,4,3,2,0,4
1,119,-0.5785850227144247,3,3,1,0,4
1,436,-0.12814108601416113,46,0,3,1,6
1,436,1.5463293373430467,4,3,2,4,7
1,119,-0.26547072006511496,36,1,3,0,4
1,140,0.16434298012973625,4,3,3,2,6
1,118,-0.3501470639306134,33,1,9,0,4
1,436,1.0118933100610463,4,3,10,1,6
1,47,-0.699047813320655,4,3,3,0,4
1,436,-0.4811131424425843,10,2,3,3,6
1,492,-0.6020891230116358,4,3,2,4,6
1,436,0.5422218560870817,9,2,10,4,6
1,202,-0.23344766638507192,36,1,3,4,6
1,436,1.0118933100610463,4,3,12,4,6
1,119,-0.5017433789479966,21,1,3,2,6
1,178,0.16355608885341041,46,0,6,4,7
1,108,-0.39712105186084745,21,1,11,1,34
1,436,-2.4815912530750217,29,2,4,4,6
1,119,-0.43769727158791055,15,2,3,3,6
1,172,-0.0626580467581757,46,0,3,1,6
1,230,0.42052740957008056,4,3,7,3,6
1,175,-1.0801768923758681,24,0,9,2,6
1,50,-0.8226923816963767,4,3,3,1,6
1,104,1.246010571100079,33,1,3,0,1
1,439,-0.08044863213597739,15,2,1,2,6
1,436,0.13515957757730387,31,0,8,4,6
1,66,-1.1770671573565112,10,2,11,0,7
1,436,0.2070403850364603,24,0,7,3,6
1,119,0.007785828805081381,46,0,7,0,4
1,436,0.8930385146716558,29,2,8,3,6
1,108,-0.53304796668009,5,3,12,4,6
1,104,1.1314323587341986,51,3,1,2,6
1,108,0.05831793381087579,33,1,8,3,6
1,436,1.7291960274283353,4,3,10,1,6
1,314,-1.2816894844436604,52,2,2,3,6
1,108,0.030571463154342775,10,2,7,0,4
1,284,1.8630017570679167,20,1,6,2,6
1,294,1.8928694129041108,46,0,3,0,4
1,175,-0.8109232252156772,46,0,5,2,6
1,118,0.08462747257150945,15,2,7,3,6
1,124,0.2952748459775191,46,0,8,3,7
1,119,-0.3323564785528117,46,0,7,3,32
1,119,-0.3160028250709094,15,2,2,3,6
1,172,1.239612802896908,4,3,1,3,6
1,202,-0.23344766638507192,36,1,2,1,7
1,363,-0.16728037384532485,46,0,9,2,6
1,119,0.12308250711891155,4,3,5,4,6
1,108,-0.16016413969420418,46,0,3,3,6
1,436,0.0027907798336216758,5,3,8,2,7
1,49,-0.8775352823898692,36,1,8,4,6
1,104,-0.5487173668782307,15,2,3,2,6
1,77,0.9891076757117849,35,3,3,5,5
1,284,0.06115758493848645,9,2,9,3,6
1,94,2.138379491117774,18,2,1,4,4
1,305,-0.33947271270393237,23,2,3,3,6
1,436,1.7092842568708726,51,3,3,3,6
1,38,-0.43732093228184166,5,3,3,3,6
1,436,-0.06053686157851472,48,1,5,2,6
1,202,1.7797281324341296,36,1,3,3,6
1,363,-2.4816613890366073,45,2,9,0,4
1,119,0.03412958022990311,3,3,3,4,9
1,345,-0.6405099448948498,1,2,2,2,6
1,119,-0.7664467617711729,45,2,11,1,6
1,284,-0.4426581078951822,20,1,3,0,4
1,436,1.1378301269373694,6,1,3,4,6
1,108,-0.5700660693315928,33,1,3,1,6
1,436,1.5591248737493888,40,1,3,2,6
1,436,0.8323110357378135,36,1,8,3,6
1,202,-0.23344766638507192,36,1,1,3,6
1,436,1.5463293373430467,4,3,6,2,6
1,284,1.2879895100588534,36,1,10,4,6
1,70,-1.1407675206529582,36,1,3,1,6
1,436,-0.08044863213597739,33,1,3,0,4
1,140,-2.4819528809354896,36,1,12,4,6
1,104,-0.9208827279161668,33,1,3,1,6
1,119,-0.30676540574012773,16,2,12,0,4
1,250,-0.15516909072274448,23,2,3,0,4
1,311,-0.21209896393170988,15,2,2,5,5
1,385,-2.4801266089211302,37,2,7,6,5
1,440,-2.4807253305444217,51,3,5,0,4
1,118,-0.4618856251688832,23,2,9,3,6
1,118,0.26113060711781505,5,3,2,2,6
1,296,0.8567388779681028,4,3,2,5,5
1,436,-2.481563882943671,25,0,12,2,7
1,292,-1.2119298621641648,4,3,2,2,7
1,436,-0.6682564155513828,9,2,2,4,6
1,119,-0.5529597372375527,20,1,3,1,6
1,284,-2.4819539073154155,4,3,3,0,4
1,104,0.47389916570348567,4,3,5,0,4
1,436,0.6183450339055602,46,0,9,4,7
1,104,0.24474274097172466,40,1,3,4,6
1,119,-0.26547072006511496,33,1,3,1,6
1,230,-1.1315301013221764,20,1,2,3,6
1,119,-0.3480258787509524,10,2,1,3,7
1,108,-0.6625771132961615,13,0,3,3,6
1,284,1.2879895100588534,36,1,5,0,4
1,436,1.449541710354968,25,0,8,2,6
1,271,0.2241125044663123,36,1,3,0,4
1,108,-0.8988155595148551,46,0,3,1,6
1,204,1.0460375489207503,36,1,4,3,6
1,119,0.736481363347001,8,2,5,0,4
1,251,2.3326732110418815,20,1,1,2,6
1,436,0.5825585871648282,46,0,3,3,6
1,95,-0.20713812762443826,36,1,3,2,6
1,436,-2.481559093170685,36,1,1,2,6
1,108,-0.20358001054887792,6,1,8,0,4
1,436,-0.0626580467581757,9,2,7,4,6
1,108,0.1102527580483815,36,1,1,2,6
1,436,3.0794672449392952,4,3,2,1,6
1,155,-0.796348630271555,6,1,3,3,6
1,390,0.1152478070198412,20,1,2,1,6
1,108,0.1102527580483815,33,1,3,5,94
1,436,0.3685925853325749,4,3,9,4,128
1,119,1.0273232216098704,4,3,11,0,7
1,449,-0.7315840569635192,10,2,2,2,6
1,108,0.4255224585415403,8,2,12,2,6
1,391,-2.4820274645434197,4,3,3,1,6
1,119,-0.41990668621010885,45,2,9,3,6
1,118,0.42052740957008056,36,1,4,2,6
1,436,1.7092842568708726,4,3,3,2,6
1,206,-0.8547154353764198,36,1,3,0,4
1,333,-0.7102353545101572,37,2,3,3,6
1,119,-2.481816030278737,4,3,2,4,6
1,77,-0.35586057885002276,36,1,3,1,6
1,294,-0.9450710814971395,9,2,3,4,6
1,305,-0.06053686157851472,13,0,3,2,6
1,436,-0.522373615453409,40,1,4,2,6
1,280,-0.4049557519599178,15,2,12,1,7
1,119,-0.31812401025057035,46,0,3,6,4
1,436,0.134372686300978,20,1,7,1,6
1,436,-0.06053686157851472,48,1,3,0,4
1,292,-0.7216281716847879,15,2,2,4,6
1,436,-0.12954380524587242,20,1,3,0,4
1,436,2.0330729107468635,36,1,9,4,6
1,254,0.3635975363611152,51,3,3,2,6
1,3,-0.8105810985737963,29,2,9,1,31
1,345,2.134102908094264,36,1,4,4,6
1,119,0.41553236059862086,51,3,8,3,6
1,436,0.03197418238605406,46,0,7,3,6
1,104,0.009222760700980747,37,2,2,4,6
1,232,-0.7038375863069862,40,1,5,2,15
1,119,-2.481747604950361,37,2,2,2,6
1,440,0.9705986243860336,51,3,2,3,6
1,251,-2.4818249255714266,16,2,2,2,6
1,440,-0.530926781500429,31,0,2,2,7
1,151,-2.465789791993115,47,3,3,2,6
1,118,-0.335914595628372,46,0,6,1,6
1,51,-1.021228471979806,20,1,10,4,6
1,440,0.8368271074106401,3,3,11,3,6
1,68,1.5790366443068513,20,1,11,3,6
1,400,-2.48210581154441,4,3,3,2,6
1,118,0.6432518534344825,52,2,6,3,6
1,436,0.6240585488249695,36,1,2,3,7
1,333,0.1785754484319776,46,0,2,2,6
1,118,0.22270978523460103,23,2,3,4,6
1,119,0.22554943636221167,8,2,12,4,7
1,172,0.22270978523460103,39,3,3,3,6
1,256,0.016338994852101423,46,0,4,2,6
1,436,-0.37720928130338477,47,3,3,4,6
1,436,-0.6981582840517648,15,2,3,1,6
1,104,-0.20713812762443826,4,3,3,3,6
1,480,-0.9699779010260619,43,2,2,2,7
1,436,-0.13881543724084217,40,1,2,4,6
1,305,-0.6561451324288025,29,2,3,3,2
1,118,-0.10607391761284943,42,1,2,1,7
1,107,-1.2681412694251806,52,2,2,1,7
1,345,0.6653190218357942,8,2,8,4,6
1,119,-0.32168212732613066,4,3,11,3,6
1,401,-2.4817547896098406,4,3,3,1,6
1,369,0.9083657882279157,20,1,4,1,6
1,284,1.9860989228166293,51,3,11,4,7
1,104,0.43404141192437223,37,2,7,3,6
1,146,1.2118663322403749,40,1,3,2,6
1,119,-0.6661352303717218,9,2,3,6,4
1,77,0.6852650050574449,21,1,4,2,22
1,119,1.1072440051532257,36,1,2,3,6
1,118,0.3571997681579442,46,0,9,2,6
1,333,0.021299831159373048,46,0,4,2,6
1,55,-0.6063314933709577,46,0,3,2,6
1,119,-0.31672129101885904,48,1,3,1,6
1,119,-0.4334206885644005,13,0,2,2,6
1,436,0.43192022674471126,46,0,4,1,6
1,50,-1.0034378866020042,46,0,3,1,161
1,345,-2.4815450659783678,36,1,4,0,4
1,436,0.3102257802277101,15,2,6,3,6
1,436,-0.4811131424425843,10,2,3,3,6
1,436,0.7044583096669579,4,3,4,1,6
1,40,-1.6666503818879383,1,2,11,0,4
1,93,0.8353901755147407,4,3,8,3,6
1,108,-0.6682564155513828,22,1,10,2,6
1,119,0.049046301815906065,15,2,4,0,3
1,119,0.049046301815906065,15,2,4,3,6
1,104,0.7578300658003629,46,0,1,1,6
1,436,0.5215916195816694,40,1,3,2,6
1,104,1.3370846831687484,48,1,9,0,4
1,436,-0.12814108601416113,46,0,3,5,5
1,119,-0.335914595628372,46,0,3,0,4
1,368,-0.5031460981797079,51,3,9,4,6
1,436,0.7001817266434479,51,3,7,4,6
1,118,0.2881586118263984,33,1,6,2,6
1,119,-0.26547072006511496,36,1,12,3,7
1,133,0.03125571643810438,9,2,6,4,6
1,104,1.1762851614847716,36,1,8,0,4
1,77,-0.35586057885002276,36,1,2,0,4
1,108,-0.28185858621120535,29,2,8,2,6
1,172,0.5450615072146924,15,2,3,5,5
1,227,-0.021397573747351007,46,0,3,0,4
1,108,-0.25407790289048426,6,1,2,2,6
1,108,0.3408119020118538,48,1,2,3,6
1,345,0.20348226796089997,4,3,11,0,7
1,436,0.9186638001485279,15,2,8,1,7
1,108,-0.1601299270300161,46,0,5,1,7
1,314,-0.9678567158464009,36,1,2,1,3
1,310,-2.4820148058576703,2,2,3,1,6
1,97,0.31734201437883075,23,2,3,0,4
1,368,-0.44909008876254125,16,2,7,0,4
1,104,0.31234696540737106,45,2,3,1,6
1,119,2.1348213740422137,4,3,1,4,6
1,108,0.2817608436232274,24,0,3,4,6
1,379,-0.8959759083872444,9,2,3,4,6
1,108,-0.08684640033914838,10,2,3,4,6
1,119,0.7727810000505541,46,0,3,4,6
1,119,0.42052740957008056,36,1,3,0,4
1,47,-0.9265620301713882,4,3,9,2,6
1,449,-0.0961180323341181,25,0,1,2,6
1,168,1.4381488931803372,4,3,6,0,8
1,85,-0.4234648032856692,23,2,2,1,6
1,492,-0.4462162249707425,46,0,2,4,6
1,440,0.046206650688295416,40,1,9,0,4
1,436,1.7825677835617404,4,3,3,1,6
1,104,-0.10891356874046008,46,0,2,0,4
1,119,-0.11035050063635946,23,2,3,0,4
1,119,-0.6276801958243198,37,2,6,2,7
1,436,1.147820224880289,9,2,10,2,1
1,119,-0.3544236469541234,9,2,1,2,6
1,436,-0.15872720779830482,37,2,10,3,6
1,24,0.13799922870491452,10,2,6,4,7
1,119,-0.17579932722815683,10,2,4,2,6
1,119,0.26113060711781505,5,3,3,4,6
1,119,-0.8696321569624227,10,2,12,1,6
1,294,1.0851768367519141,51,3,1,1,6
1,440,0.9705986243860336,4,3,3,2,6
1,465,-0.0562602785550047,6,1,3,1,6
1,118,0.3799511898430175,51,3,10,3,6
1,492,-0.23700578346063225,33,1,3,5,5
1,436,1.8935878788520604,20,1,7,0,4
1,436,0.7044583096669579,4,3,12,2,6
1,108,0.5287078537327901,4,3,3,1,6
1,280,-2.482090757972168,37,2,3,5,6
1,104,-0.3138816398912484,20,1,3,0,109
1,119,-0.3487443446989021,9,2,5,0,4
1,77,-0.42842563959294083,37,2,3,3,6
1,440,2.4073936696286484,4,3,3,1,6
1,108,0.061876050886436135,33,1,5,0,4
1,305,0.09957840682170048,40,1,3,4,116
1,119,-0.7664467617711729,45,2,3,1,7
1,333,0.1785754484319776,46,0,3,4,6
1,436,-2.4817325513781188,9,2,4,0,4
1,119,0.509480336459089,36,1,3,2,6
1,119,-0.335914595628372,46,0,5,3,6
1,108,-0.1601299270300161,46,0,1,0,4
1,436,-0.10251580053728909,29,2,7,0,4
1,436,-0.29964917158900706,37,2,3,4,6
1,119,-0.7572093424403913,45,2,3,4,6
1,104,-0.027076876002572314,33,1,2,4,6
1,50,-1.0098356548051752,32,1,4,1,6
1,314,-0.030634993078132652,9,2,5,2,6
1,436,0.7122930097660283,10,2,1,1,6
1,440,0.8332689903350797,21,1,3,4,6
1,118,0.218433202211091,46,0,1,4,6
1,436,0.5849192609938058,51,3,4,3,6
1,436,1.1649607696385171,4,3,3,4,6
1,108,-0.08684640033914838,10,2,1,1,6
1,119,0.024139482286983704,3,3,8,3,6
1,119,0.3799511898430175,51,3,2,2,6
1,436,-0.12814108601416113,46,0,3,2,6
1,119,-0.48891362987746656,40,1,6,4,6
1,436,0.5301105729645014,20,1,2,1,140
1,140,0.4488212828536229,46,0,5,2,6
1,119,-0.09396263449026905,37,2,2,1,6
1,50,-0.6127634742383168,20,1,3,4,6
1,104,0.061876050886436135,33,1,3,3,6
1,108,-0.8383275692303294,9,2,1,1,6
1,92,0.029134531258443407,42,1,12,1,7
1,119,0.22626790231016136,20,1,8,6,4
1,119,-0.42842563959294083,10,2,5,2,6
1,108,-0.8988155595148551,46,0,3,5,5
1,436,-0.12814108601416113,46,0,3,3,6
1,206,-0.2113804979837602,36,1,3,2,6
1,108,-0.7622043914118509,36,1,1,1,6
1,119,0.29031400967024745,46,0,7,2,6
1,202,-0.23344766638507192,36,1,3,2,6
1,390,0.1899682656066083,40,1,1,4,6
1,436,1.7825677835617404,4,3,1,2,6
1,119,0.048362048532144465,45,2,1,0,4
1,104,-0.5067042152552682,15,2,2,3,6
1,108,-0.19003179553039817,3,3,2,2,6
1,119,-0.6148846594179778,36,1,4,1,6
1,108,0.5287078537327901,4,3,10,2,6
1,3,-2.4819788825602727,36,1,3,2,6
1,119,-0.3138816398912484,29,2,3,0,4
1,292,-1.2119298621641648,4,3,3,6,4
1,104,0.4504292780704626,4,3,11,3,7
1,92,-2.4820791256663437,36,1,3,0,4
1,436,1.7092842568708726,51,3,11,3,6
1,436,-0.2163755469552199,23,2,3,0,4
1,440,0.9705986243860336,51,3,4,4,6
1,50,-0.6454707812021214,36,1,5,1,7
1,222,0.36999530456428614,47,3,11,1,7
1,436,0.5301105729645014,20,1,2,2,7
1,119,1.2488502222276896,20,1,8,2,6
1,104,-0.40283456678025686,46,0,3,3,164
1,104,-0.569347603383643,37,2,11,1,6
1,119,-0.4568905761974235,4,3,3,4,6
1,440,2.4073936696286484,4,3,6,3,6
1,436,1.1471017589323391,51,3,4,3,6
1,440,0.07822970436833845,46,0,3,0,4
1,119,0.6432518534344825,52,2,6,1,6
1,108,-0.5700660693315928,36,1,2,2,6
1,104,-0.288974820362326,40,1,12,1,6
1,118,-0.017120990723840983,29,2,2,0,4
1,436,-0.33806999347222105,42,1,10,2,6
1,436,1.3221679615827455,15,2,5,1,6
1,108,0.016338994852101423,23,2,12,4,6
1,119,0.5714052586395141,39,3,3,4,6
1,436,1.8765157594222084,20,1,3,0,4
1,104,0.8126387538296674,4,3,8,2,6
1,104,0.23694225353684237,46,0,1,0,4
1,52,0.017023248135863027,4,3,10,2,2
1,436,-0.14309202026435217,20,1,2,3,7
1,436,0.26896530721688544,47,3,2,5,6
1,118,0.9293381513752089,51,3,12,0,4
1,436,-0.12814108601416113,46,0,10,4,7
1,302,-0.8582735524519801,36,1,3,4,6
1,258,-0.6597032495043628,13,0,7,0,29
1,345,-1.0845561133919424,38,0,2,4,6
1,235,-0.8775352823898692,36,1,10,3,6
1,262,-1.1158607011240358,36,1,3,4,6
1,294,2.593100010841548,23,2,1,2,6
1,440,3.106187335670186,4,3,11,2,7
1,172,0.7537587587619814,4,3,2,3,6
1,108,-0.14733439062367412,36,1,3,2,6
1,436,1.0154514271366066,46,0,1,4,7
1,465,-0.032071924974032016,33,1,4,2,6
1,436,0.766383231847383,29,2,6,3,8
1,292,-1.239676332820698,9,2,1,3,7
1,436,-0.024955690822911342,15,2,3,5,5
1,230,-0.7871112109407733,51,3,4,4,6
1,250,-0.5017433789479966,45,2,3,3,6
1,119,-0.26547072006511496,33,1,1,1,6
1,436,1.7825677835617404,4,3,3,3,6
1,390,0.006348896909182014,19,2,2,2,6
1,436,-0.15872720779830482,29,2,3,1,6
1,119,1.320731029686846,4,3,5,3,7
1,108,0.017741714083812712,4,3,3,1,6
1,333,-0.3708115131002138,33,1,3,1,3
1,119,-2.481671652835864,4,3,3,3,6
1,436,-0.08044863213597739,33,1,3,3,139
1,108,-0.19003179553039817,3,3,12,3,7
1,436,1.1649607696385171,4,3,3,2,6
1,119,-0.580021954610324,36,1,3,2,6
1,119,1.254563737147099,36,1,12,2,6
1,119,-0.13169920308972147,46,0,1,2,7
1,108,0.0519201656077048,33,1,12,3,6
1,436,1.3677050176170802,51,3,9,0,4
1,433,0.706613707510807,6,1,6,2,6
1,119,0.7044583096669579,4,3,8,0,4
1,250,-0.31172624204739935,5,3,3,4,6
1,368,-0.6178953738665288,37,2,3,2,5
1,104,0.5386637390115214,33,1,8,0,4
1,130,-0.47043879121590326,46,0,4,2,6
1,94,0.9556819028000306,21,1,3,4,6
1,436,1.310056678460165,4,3,7,4,6
1,436,1.3677050176170802,51,3,7,2,6
1,436,0.6183450339055602,7,1,6,3,6
1,284,0.027013346078782436,15,2,2,5,5
1,119,-0.027795341950522,21,1,11,2,6
1,119,-0.5785850227144247,3,3,10,1,6
1,119,0.9862680245841743,36,1,3,6,4
1,170,-1.6524179135856971,46,0,8,4,6
1,94,1.552008639598268,9,2,5,3,7
1,119,0.127530153463362,15,2,4,4,6
1,472,-0.3451862276233418,4,3,6,4,6
1,436,1.3285657297859164,36,1,3,1,6
1,140,1.0417609658972404,46,0,2,3,6
1,118,0.1842547506871989,6,1,10,3,6
1,305,-0.1437762735481138,23,2,3,0,4
1,119,-0.31812401025057035,46,0,6,3,6
1,492,-0.6796492327260135,21,1,3,0,4
1,118,0.218433202211091,46,0,2,3,6
1,104,-0.7935089791439444,36,1,3,2,226
1,119,-0.7586462743362906,23,2,1,4,6
1,436,0.3500835340068235,33,1,3,3,6
1,436,1.205434351373016,46,0,7,2,6
1,368,1.5655226419525596,36,1,3,2,6
1,436,0.4276436437212012,45,2,5,3,6
1,3,-0.5045830300756072,47,3,1,1,6
1,108,0.007785828805081381,29,2,1,1,6
1,168,0.07395312134482844,23,2,3,1,6
1,436,0.1266406241944719,46,0,3,4,6
1,333,-0.5124177301746776,5,3,3,6,4
1,119,-0.335914595628372,46,0,3,4,6
1,492,-0.10179733458933941,40,1,1,0,4
1,368,0.8076437048582077,48,1,6,4,7
1,258,-2.4820832311860466,48,1,3,1,6
1,333,0.004946177677470727,4,3,7,3,6
1,119,-0.3750538834595357,52,2,9,2,6
1,436,-0.6981582840517648,15,2,3,0,4
1,104,0.7777760490220137,4,3,11,0,4
1,119,-0.26547072006511496,36,1,1,0,4
1,440,1.7092842568708726,4,3,12,4,6
1,108,-0.32099787404236907,4,3,8,0,4
1,168,1.5271018200693456,4,3,1,4,7
1,254,0.6354513659996002,7,1,7,4,6
1,3,-1.0005982354743936,9,2,1,4,7
1,202,-0.6170058445976387,46,0,3,3,6
1,119,1.0584567460210235,33,1,1,1,6
1,26,-0.8553996886601813,36,1,3,3,6
1,436,-0.06481344460202475,20,1,2,1,6
1,104,-0.10891356874046008,46,0,12,1,6
1,440,0.19780296570567865,40,1,2,0,232
1,465,0.8546176927884418,36,1,11,2,7
1,104,-0.40283456678025686,46,0,2,1,6
1,77,-0.35586057885002276,36,1,3,1,6
1,204,0.9990635609905163,4,3,11,0,7
1,436,0.3500835340068235,33,1,12,4,6
1,175,-0.8109232252156772,46,0,6,3,6
1,108,-0.31172624204739935,42,1,4,1,6
1,108,-0.07832744695631641,15,2,1,1,6
1,369,-0.8404829670741784,45,2,5,3,6
1,436,1.0118933100610463,4,3,12,0,4
1,49,-0.7401030103463512,27,2,12,1,6
1,440,1.7953975326322704,4,3,8,2,6
1,436,-0.03491157610164267,4,3,3,3,6
1,119,0.3799511898430175,51,3,10,3,6
1,465,0.32873483155346145,20,1,2,2,7
1,333,-0.3708115131002138,33,1,3,2,6
1,440,1.828104839596075,20,1,3,3,6
1,104,0.6774303049583746,3,3,6,2,6
1,108,-0.19003179553039817,3,3,1,1,6
1,440,0.22270978523460103,23,2,5,3,6
1,118,0.12308250711891155,4,3,12,2,6
1,3,-0.34946281064685175,4,3,1,4,6
1,436,1.8124696520621224,4,3,7,0,4
1,70,-0.7702101548318617,37,2,3,3,6
1,27,2.127705139891093,4,3,1,1,6
1,108,-0.15732448856659353,4,3,5,1,6
1,305,-0.297493773745158,46,0,2,0,4
1,305,-0.1437762735481138,23,2,4,2,6
1,47,-1.093793532722724,46,0,8,2,6
1,436,-0.19075026147834787,25,0,4,0,4
1,119,-0.3160028250709094,15,2,11,1,6
1,345,-0.575745371586814,36,1,2,2,6
1,119,0.8631024335070857,4,3,3,0,7
1,119,-0.3416281105477814,39,3,3,4,6
1,119,-0.5487173668782307,36,1,4,0,4
1,436,-0.6981582840517648,15,2,10,4,6
1,305,-0.6419126641265611,52,2,4,3,6
1,436,-0.05769721045090407,18,2,2,6,4
1,118,0.7186907779691992,46,0,4,4,6
1,487,-0.21921519808283055,36,1,4,2,6
1,284,-0.18719214440278753,29,2,1,0,4
1,436,-0.024955690822911342,15,2,2,4,6
1,284,-0.3259587103496407,33,1,12,3,6
1,202,0.5571727903372727,6,1,3,2,6
1,104,-0.30033342487276865,9,2,3,0,4
1,235,0.13242256444225745,53,2,4,2,6
1,118,1.4445466613835083,4,3,10,2,6
1,118,-0.8696321569624227,10,2,4,1,6
1,250,-0.09752075156582939,46,0,4,2,6
1,104,-0.039188159125152694,48,1,8,0,4
